MSZoning,LotFrontage,LotArea,Alley,LotShape,LandContour,LotConfig,Neighborhood,BldgType,HouseStyle,OverallQual,YearBuilt,YearRemodAdd,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BedroomAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,SaleType,SaleCondition,SalePrice,SalePrice_log,NumberBath
RL,36.0,2628,None,Reg,Lvl,Inside,NridgHt,Twnhs,2Story,7,2003,2003,VinylSd,Wd Shng,Stone,106,4,PConc,4,3,No,Unf,0,Unf,764,764,5,Y,SBrkr,764,862,1626,2,4,6,0,0,BuiltIn,2003,RFn,2,3,Y,0,27,None,WD,Normal,175500,12.075400019877522,2.5
RL,41.0,12393,None,IR2,Lvl,FR2,CollgCr,1Fam,2Story,7,2004,2005,VinylSd,VinylSd,None,0,4,PConc,4,3,No,Unf,0,Unf,847,847,5,Y,SBrkr,847,1101,1948,4,4,8,1,4,BuiltIn,2004,Fin,2,3,Y,100,48,None,WD,Normal,195000,12.180759965737863,2.5
RL,63.0,13072,None,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,2005,2005,VinylSd,VinylSd,None,0,4,PConc,4,3,No,Unf,0,Unf,1141,1141,5,Y,SBrkr,1141,0,1141,3,3,6,0,0,Detchd,2005,Unf,2,3,Y,0,0,None,WD,Abnorml,142500,11.86710429621008,1.5
RL,64.0,9037,None,IR1,HLS,Inside,Timber,1Fam,1Story,8,2006,2006,VinylSd,VinylSd,BrkFace,32,4,PConc,4,3,Av,GLQ,428,Unf,1048,1476,5,Y,SBrkr,1484,0,1484,2,5,6,1,4,Attchd,2006,RFn,2,3,Y,120,33,None,WD,Normal,265900,12.490879338036375,2.0
RL,65.0,8158,None,Reg,Lvl,Inside,CollgCr,1Fam,2Story,7,2003,2003,VinylSd,VinylSd,BrkFace,252,4,PConc,4,3,No,GLQ,550,Unf,334,884,5,Y,SBrkr,884,884,1768,3,4,8,0,0,Attchd,2003,RFn,2,3,Y,0,63,None,WD,Normal,224900,12.323415584358154,2.5
RL,83.0,9849,None,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,2007,2007,VinylSd,VinylSd,Stone,0,4,PConc,4,3,Av,Unf,0,Unf,1689,1689,5,Y,SBrkr,1689,0,1689,3,4,7,0,0,Attchd,2007,RFn,3,3,Y,0,56,None,New,Partial,248328,12.42250975887691,2.0
RL,85.0,10625,None,Reg,Lvl,Inside,NWAmes,1Fam,SFoyer,7,1974,1974,Plywood,Plywood,BrkFace,81,3,CBlock,4,3,Gd,GLQ,885,LwQ,0,1053,3,Y,SBrkr,1173,0,1173,3,4,6,2,3,Attchd,1974,RFn,2,3,Y,0,120,MnPrv,WD,Family,170000,12.04355959836804,2.0
RL,107.0,13891,None,Reg,Lvl,Inside,NridgHt,1Fam,1Story,10,2006,2006,VinylSd,VinylSd,None,0,5,PConc,5,4,Gd,GLQ,1386,Unf,690,2076,5,Y,SBrkr,2076,0,2076,2,5,7,1,4,Attchd,2006,Fin,3,3,Y,216,229,None,New,Partial,465000,13.049794835104816,2.5
RL,74.0,11435,None,IR1,HLS,Corner,Crawfor,1Fam,2Story,8,1929,1950,BrkFace,Stucco,None,0,3,PConc,4,3,No,Unf,0,Unf,792,792,2,Y,SBrkr,792,725,1517,3,4,7,2,4,Detchd,1931,Unf,2,3,Y,0,0,None,WD,Normal,230000,12.345838935721968,1.0
RL,78.0,12090,None,Reg,Lvl,Inside,NWAmes,1Fam,SLvl,6,1984,2003,VinylSd,VinylSd,BrkFace,74,3,CBlock,4,3,No,Unf,0,Unf,585,585,5,Y,SBrkr,1140,728,1868,3,3,7,1,3,BuiltIn,1984,Fin,2,3,Y,268,112,None,WD,Abnorml,178000,12.08954444723597,3.5
FV,65.0,8125,None,Reg,Lvl,Inside,Somerst,1Fam,2Story,7,2005,2006,VinylSd,VinylSd,None,0,4,PConc,4,3,No,Unf,0,Unf,756,756,5,Y,SBrkr,756,797,1553,3,4,6,0,0,Attchd,2005,RFn,2,3,Y,0,45,None,New,Partial,186500,12.136191879981927,2.5
RL,73.0,12328,None,IR1,Lvl,Inside,Mitchel,1Fam,SLvl,6,1976,1976,HdBoard,HdBoard,BrkFace,335,3,CBlock,3,3,Av,GLQ,539,Unf,473,1012,3,Y,SBrkr,1034,0,1034,3,3,6,0,0,Attchd,1976,Unf,3,3,Y,0,0,None,WD,Normal,169900,12.042971193457888,1.0
RM,60.0,9600,Grvl,Reg,Lvl,Inside,OldTown,1Fam,2.5Unf,6,1917,1950,AsbShng,AsbShng,None,0,3,BrkTil,4,3,No,Rec,319,Unf,416,735,2,N,SBrkr,1134,924,2058,3,3,8,1,4,Detchd,1950,Unf,2,2,P,0,0,None,WD,Normal,129500,11.771443882099637,1.5
RL,60.0,7200,None,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,1950,1950,MetalSd,MetalSd,None,0,3,CBlock,3,3,No,BLQ,534,Rec,246,876,3,Y,SBrkr,988,0,988,3,3,6,0,0,Attchd,1950,Unf,1,3,Y,0,80,None,WD,Normal,119000,11.686887175419702,1.0
RL,93.0,11160,None,Reg,Lvl,Corner,NAmes,1Fam,1Story,7,1968,1968,BrkFace,BrkFace,None,0,4,CBlock,3,3,No,ALQ,1065,Unf,1045,2110,5,Y,SBrkr,2110,0,2110,3,5,8,2,3,Attchd,1968,Fin,2,3,Y,0,0,None,WD,Normal,244000,12.404927602627597,2.5
RL,88.5,3136,None,IR1,Lvl,Corner,NridgHt,TwnhsE,1Story,7,2003,2003,VinylSd,Wd Shng,Stone,163,4,PConc,4,3,No,Unf,0,Unf,1405,1405,5,Y,SBrkr,1405,0,1405,2,4,6,1,4,Attchd,2003,RFn,2,3,Y,148,36,None,WD,Normal,171750,12.053801032483948,2.0
RL,62.0,9858,None,Reg,Lvl,Inside,Mitchel,1Fam,1Story,5,1968,1968,HdBoard,HdBoard,None,0,3,CBlock,3,3,No,BLQ,510,Unf,354,864,3,Y,SBrkr,874,0,874,3,3,5,0,0,Attchd,1968,RFn,1,3,Y,33,0,GdWo,WD,Normal,130000,11.775297421715827,1.0
RL,68.0,17542,None,IR1,Lvl,Inside,Veenker,1Fam,2Story,7,1974,2003,Wd Sdng,Wd Sdng,None,0,4,CBlock,3,3,Gd,LwQ,125,ALQ,36,1192,3,Y,SBrkr,1516,651,2167,3,4,9,2,4,Attchd,1974,RFn,2,3,Y,220,47,MnPrv,WD,Normal,294000,12.591338447675579,2.5
RL,60.0,6931,None,Reg,Lvl,Inside,Edwards,1Fam,2Story,7,2003,2004,VinylSd,VinylSd,Stone,92,4,PConc,4,3,No,Unf,0,Unf,746,746,5,Y,SBrkr,760,896,1656,3,4,7,1,4,BuiltIn,2003,Fin,2,3,Y,178,128,None,WD,Normal,165400,12.016128107502665,2.5
RM,52.0,6240,None,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,1931,1950,Wd Sdng,Wd Sdng,None,0,3,BrkTil,3,2,No,LwQ,425,Unf,459,884,3,Y,FuseA,959,408,1367,3,3,6,1,4,Detchd,1978,Unf,1,3,Y,0,0,None,WD,Normal,127500,11.755879486687116,1.0
RL,91.0,14303,None,IR1,Lvl,Corner,NoRidge,1Fam,1Story,8,1994,1994,HdBoard,HdBoard,BrkFace,554,4,PConc,4,3,Gd,GLQ,1314,Unf,672,1986,5,Y,SBrkr,1987,0,1987,2,4,7,1,3,Attchd,1994,Fin,2,3,Y,262,36,None,WD,Normal,301500,12.616528611893463,2.0
RL,56.0,4060,None,Reg,Lvl,Corner,Edwards,1Fam,1Story,5,1922,1950,Wd Sdng,Wd Sdng,None,0,3,PConc,2,3,No,Unf,0,Unf,864,864,5,Y,SBrkr,864,0,864,2,3,4,0,0,None,0,None,0,0,Y,0,96,None,WD,Normal,99900,11.511934974596555,1.0
RL,59.0,9587,None,IR1,Lvl,Inside,Gilbert,1Fam,SLvl,7,2005,2005,VinylSd,VinylSd,Stone,182,4,PConc,4,3,Gd,GLQ,655,Unf,201,856,5,Y,SBrkr,1166,0,1166,2,4,5,0,0,Attchd,2005,Fin,2,3,Y,212,0,None,WD,Normal,190000,12.154784614286667,2.0
RL,65.0,9750,None,Reg,Lvl,FR2,NAmes,1Fam,1Story,6,1969,1969,HdBoard,HdBoard,None,0,3,CBlock,4,3,No,ALQ,602,LwQ,14,1054,4,Y,SBrkr,1054,0,1054,3,3,6,0,0,Attchd,1969,Unf,2,3,Y,180,0,None,WD,Normal,151000,11.92504173829169,1.5
RL,65.0,24682,None,IR3,Lvl,CulDSac,Gilbert,1Fam,2Story,6,1999,1999,VinylSd,VinylSd,None,0,3,PConc,4,3,No,Unf,0,Unf,841,841,5,Y,SBrkr,892,783,1675,3,3,7,1,3,BuiltIn,1999,Fin,2,3,Y,0,103,None,WD,Normal,181000,12.10625783509458,2.5
RL,80.0,9600,None,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,1956,1956,MetalSd,MetalSd,None,0,3,CBlock,3,3,No,Rec,504,Unf,546,1050,4,Y,SBrkr,1050,0,1050,2,3,5,0,0,Attchd,1956,Unf,1,3,Y,0,0,None,WD,Normal,128900,11.766799946849087,1.0
RL,80.0,11250,None,Reg,Lvl,Inside,ClearCr,1Fam,1.5Fin,4,1957,1989,Wd Sdng,Wd Sdng,None,0,3,CBlock,3,3,Av,Unf,0,Unf,1104,1104,5,Y,FuseA,1104,684,1788,5,3,8,2,3,Attchd,1957,Unf,1,3,Y,120,0,None,WD,Normal,161500,11.992266613576142,1.0
RL,60.0,13515,Pave,Reg,Lvl,Inside,BrkSide,1Fam,2Story,6,1919,1950,Wd Sdng,Wd Sdng,None,0,3,PConc,3,3,No,Unf,0,Unf,764,764,5,Y,FuseA,1060,764,1824,3,3,8,1,4,Detchd,1940,Unf,2,3,N,0,0,GdPrv,WD,Normal,180500,12.103491596905931,1.0
RH,34.0,4060,None,Reg,Lvl,Inside,NAmes,TwnhsE,1Story,6,1998,1999,MetalSd,MetalSd,None,0,4,PConc,4,3,No,GLQ,266,Unf,1139,1405,5,Y,SBrkr,1337,0,1337,2,4,5,0,0,Attchd,1998,Fin,2,3,Y,144,68,None,COD,Abnorml,181000,12.10625783509458,2.0
FV,35.0,3735,None,Reg,Lvl,FR3,Somerst,TwnhsE,2Story,7,1999,1999,MetalSd,MetalSd,BrkFace,218,4,PConc,4,3,No,GLQ,450,Unf,241,691,5,Y,SBrkr,713,739,1452,3,4,6,0,0,Detchd,1999,Unf,2,3,Y,0,34,None,WD,Normal,183900,12.12215284831553,2.5
RM,60.0,10120,None,IR1,Bnk,Inside,OldTown,2fmCon,2.5Unf,7,1910,1950,Wd Sdng,Wd Sdng,None,0,2,CBlock,3,3,No,Unf,0,Unf,925,925,3,N,FuseF,964,925,1889,4,3,9,1,4,Detchd,1960,Unf,1,3,N,0,0,MnPrv,WD,Normal,122000,11.711784520403112,1.5
RL,89.0,13214,None,IR1,HLS,Inside,Timber,1Fam,1Story,9,2008,2009,Stucco,CmentBd,None,0,5,PConc,5,3,Gd,Unf,0,Unf,2002,2002,5,Y,SBrkr,2018,0,2018,3,5,10,1,4,Attchd,2009,Fin,3,3,Y,144,76,None,WD,Normal,378500,12.843973993864076,2.0
RL,74.0,14100,None,IR1,Lvl,Inside,Crawfor,1Fam,1.5Fin,8,1935,1997,Stucco,Stucco,BrkFace,632,3,CBlock,3,3,Mn,Rec,192,Unf,536,728,5,Y,SBrkr,1968,1479,3447,4,4,11,2,4,BuiltIn,1982,Unf,3,3,Y,314,12,GdWo,WD,Normal,381000,12.850557278777309,3.5
RL,78.0,11344,None,Reg,Lvl,Inside,NAmes,1Fam,1.5Fin,5,1958,1958,MetalSd,MetalSd,BrkFace,180,3,CBlock,3,3,No,BLQ,460,Unf,414,874,3,Y,FuseA,874,650,1524,3,3,7,0,0,Attchd,1958,Unf,1,3,Y,0,0,GdWo,WD,Normal,144000,11.87757552297847,1.5
RL,80.0,23595,None,Reg,Low,Inside,ClearCr,1Fam,1Story,7,1979,1979,Plywood,Plywood,None,0,4,PConc,4,3,Gd,GLQ,1258,Unf,74,1332,3,Y,SBrkr,1332,192,1524,0,4,4,1,3,Attchd,1979,Fin,2,3,Y,268,0,None,WD,Normal,260000,12.468440756144114,0.5
RL,80.0,9156,None,IR1,Lvl,Inside,NWAmes,1Fam,1Story,6,1968,1968,BrkFace,BrkFace,None,0,3,CBlock,3,3,No,Unf,0,Unf,1489,1489,4,Y,SBrkr,1489,0,1489,3,4,7,1,4,Attchd,1968,RFn,2,3,Y,0,0,None,WD,Normal,185750,12.132162346145595,2.0
RL,71.0,13526,None,IR1,Lvl,CulDSac,Sawyer,1Fam,1Story,5,1965,1965,HdBoard,Plywood,BrkFace,114,3,CBlock,3,3,No,BLQ,560,LwQ,0,935,3,Y,SBrkr,935,0,935,3,3,5,0,0,Attchd,1965,Unf,1,3,Y,180,0,MnPrv,WD,Normal,137000,11.827743504053695,1.0
RL,124.0,11512,None,IR1,Lvl,Corner,Edwards,1Fam,SLvl,6,1959,2006,Plywood,Plywood,BrkFace,84,3,CBlock,3,3,Av,ALQ,719,Unf,300,1019,4,Y,SBrkr,1357,0,1357,2,5,5,1,4,Basment,1959,RFn,1,3,Y,0,0,GdPrv,WD,Normal,177000,12.083910661257521,1.0
RL,53.0,5362,None,Reg,Lvl,Corner,Crawfor,1Fam,1.5Fin,5,1910,2003,Wd Sdng,Wd Shng,None,0,3,PConc,3,3,No,Unf,0,Unf,661,661,5,Y,SBrkr,661,589,1250,3,3,8,1,4,Detchd,1985,Unf,2,3,Y,242,0,None,WD,Normal,139000,11.842236406331555,2.0
RL,95.0,11345,None,Reg,Lvl,Corner,NAmes,Duplex,2Story,5,1948,1950,AsbShng,AsbShng,Stone,567,3,CBlock,3,3,No,Rec,220,Unf,708,928,4,Y,FuseA,928,992,1920,4,3,10,0,0,Detchd,1948,Unf,2,3,Y,0,0,None,WD,Normal,137000,11.827743504053695,2.0
RL,80.0,12936,None,IR1,Lvl,CulDSac,NWAmes,1Fam,2Story,6,1972,1972,HdBoard,Plywood,None,0,3,CBlock,3,4,No,BLQ,593,Unf,130,723,3,Y,SBrkr,735,660,1395,3,3,6,1,3,Attchd,1972,Unf,2,3,Y,294,116,None,WD,Normal,162000,11.995357787034976,1.5
RL,80.0,17871,None,IR1,Lvl,CulDSac,NWAmes,1Fam,SLvl,6,1967,1976,HdBoard,HdBoard,BrkFace,359,3,CBlock,4,3,Av,ALQ,528,Unf,1152,1680,2,Y,SBrkr,1724,0,1724,3,3,7,1,4,Attchd,1967,RFn,2,3,Y,0,0,None,WD,Normal,197900,12.19552218463499,1.5
RL,75.0,9473,None,Reg,Lvl,Inside,CollgCr,1Fam,2Story,8,2002,2002,VinylSd,VinylSd,None,0,4,PConc,4,3,No,GLQ,804,Unf,324,1128,5,Y,SBrkr,1128,903,2031,3,4,7,1,4,Attchd,2002,RFn,2,3,Y,0,211,None,WD,Normal,237000,12.37581963951765,2.5
C (all),60.0,7500,None,Reg,Lvl,Inside,IDOTRR,1Fam,1.5Fin,4,1920,1950,MetalSd,MetalSd,None,0,3,CBlock,3,3,No,Unf,0,Unf,698,698,3,Y,FuseA,698,430,1128,2,3,6,0,0,Detchd,1980,RFn,2,3,Y,30,0,None,COD,Abnorml,68400,11.133142723386813,1.0
RL,67.0,9808,None,IR1,Lvl,Inside,CollgCr,1Fam,1Story,7,2002,2002,VinylSd,VinylSd,BrkFace,110,4,PConc,4,3,No,GLQ,788,Unf,785,1573,5,Y,SBrkr,1573,0,1573,3,4,6,0,0,Attchd,2002,RFn,2,3,Y,0,72,None,WD,Normal,227000,12.33270970174018,2.0
RL,50.0,8049,None,IR1,Lvl,CulDSac,Timber,1Fam,1Story,7,1990,1990,HdBoard,HdBoard,BrkFace,54,3,CBlock,4,3,No,ALQ,1053,Unf,256,1309,3,Y,SBrkr,1339,0,1339,2,3,6,1,3,Attchd,1990,Fin,2,4,Y,0,58,None,WD,Normal,180000,12.100717685412471,2.0
RL,61.0,8800,None,IR1,Lvl,Inside,CollgCr,1Fam,1Story,5,1977,2008,HdBoard,HdBoard,None,0,3,CBlock,4,3,Mn,LwQ,532,Rec,364,1040,3,Y,SBrkr,1040,0,1040,3,4,5,0,0,Detchd,1977,Unf,2,3,Y,0,0,None,WD,Normal,150500,11.921725007667265,2.0
RL,94.0,9400,None,Reg,Low,Corner,Mitchel,Duplex,2Story,6,1971,1971,MetalSd,Wd Shng,None,0,3,CBlock,3,3,Av,Unf,0,Unf,912,912,3,Y,SBrkr,912,912,1824,4,3,8,0,0,None,0,None,0,0,Y,128,0,None,WD,Normal,139000,11.842236406331555,3.0
RL,50.0,9638,None,Reg,Lvl,Inside,SWISU,1Fam,1.5Fin,6,1919,1990,Wd Sdng,Wd Shng,None,0,3,PConc,3,3,No,Unf,0,Unf,804,804,5,Y,SBrkr,1699,748,2447,4,4,10,1,4,Detchd,1969,Unf,1,3,Y,272,0,None,WD,Normal,169000,12.037659911047468,2.0
RM,50.0,6000,None,Reg,Lvl,Inside,BrkSide,1Fam,1.5Fin,6,1939,1950,MetalSd,MetalSd,None,0,3,CBlock,3,3,No,Unf,0,Unf,780,780,5,Y,FuseF,825,587,1412,4,3,6,1,4,Detchd,1939,Unf,1,3,Y,45,0,None,WD,Normal,132500,11.794345471549745,1.0
RL,80.0,9790,None,Reg,Lvl,Inside,NWAmes,1Fam,1Story,6,1963,1963,HdBoard,HdBoard,BrkFace,451,3,CBlock,3,3,No,ALQ,569,Rec,678,1328,3,Y,SBrkr,1328,0,1328,3,3,6,2,4,Attchd,1963,Unf,2,3,Y,0,26,None,WD,Normal,143000,11.870606902224587,1.5
RL,80.0,36500,None,IR1,Low,Inside,ClearCr,1Fam,1Story,5,1964,1964,Wd Sdng,Wd Sdng,BrkCmn,621,3,CBlock,3,3,Av,Rec,812,Unf,812,1624,2,Y,SBrkr,1582,0,1582,4,3,7,0,0,Attchd,1964,Unf,2,3,N,168,198,None,WD,Normal,190000,12.154784614286667,2.0
RL,40.0,5664,None,IR1,Lvl,Inside,StoneBr,TwnhsE,1Story,8,2000,2000,CemntBd,CmentBd,None,0,4,PConc,4,3,No,GLQ,1158,Unf,343,1501,5,Y,SBrkr,1659,0,1659,2,5,5,1,5,Attchd,2000,Fin,2,3,Y,212,59,None,WD,Normal,278000,12.535379989788607,2.0
RL,86.0,11065,None,IR1,Lvl,Inside,NridgHt,1Fam,2Story,8,2006,2006,VinylSd,VinylSd,Stone,788,4,PConc,4,3,Mn,Unf,0,Unf,1085,1085,5,Y,SBrkr,1120,850,1970,3,5,8,1,4,BuiltIn,2006,Fin,3,3,Y,177,74,None,New,Partial,281000,12.546113507028412,2.5
RL,73.0,14112,None,IR1,Lvl,Corner,NAmes,1Fam,SLvl,5,1964,1964,Wd Sdng,HdBoard,BrkFace,86,3,PConc,3,3,Av,GLQ,1014,Unf,138,1152,3,Y,SBrkr,1152,0,1152,3,3,6,1,4,Attchd,1964,RFn,2,3,Y,227,0,None,WD,Normal,180500,12.103491596905931,1.0
RM,21.0,1680,None,Reg,Lvl,Inside,BrDale,Twnhs,2Story,5,1972,1972,CemntBd,CmentBd,BrkFace,268,3,CBlock,3,3,No,ALQ,231,Unf,399,630,3,Y,SBrkr,630,672,1302,3,3,6,0,0,Detchd,1972,Unf,1,3,Y,185,0,None,WD,Normal,119500,11.691080018519527,2.5
RM,60.0,6600,None,Reg,Lvl,Corner,OldTown,1Fam,2Story,5,1892,1965,Wd Sdng,Wd Sdng,None,0,3,Stone,3,3,No,Unf,0,Unf,994,994,3,N,SBrkr,1378,994,2372,4,3,11,0,0,Attchd,1985,RFn,1,3,Y,0,287,None,WD,Normal,107500,11.58525542883217,2.0
RL,78.0,10140,None,Reg,Lvl,Inside,NWAmes,1Fam,2Story,7,1976,1976,HdBoard,HdBoard,None,0,3,PConc,4,3,No,GLQ,194,Unf,638,832,3,Y,SBrkr,832,832,1664,4,3,8,1,3,Attchd,1976,RFn,2,3,Y,0,28,GdWo,WD,Normal,162900,12.000897933306716,2.5
RL,60.0,8172,None,Reg,Lvl,Inside,Edwards,1Fam,1Story,5,1955,1990,WdShing,Plywood,None,0,3,CBlock,3,3,No,Rec,167,Unf,697,864,3,Y,SBrkr,864,0,864,2,3,5,0,0,Detchd,1957,Unf,2,3,N,0,0,None,WD,Normal,115000,11.652696102959753,1.0
RL,70.0,8400,None,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,1968,1968,HdBoard,HdBoard,BrkFace,168,3,CBlock,3,3,Av,BLQ,1016,Unf,36,1052,4,Y,SBrkr,1052,0,1052,3,3,5,0,0,Attchd,1968,RFn,1,3,Y,356,0,GdWo,WD,Normal,138500,11.83863282480007,1.5
RL,80.0,8700,None,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,1963,1963,MetalSd,MetalSd,BrkFace,148,3,CBlock,3,3,Mn,ALQ,776,Unf,344,1120,4,Y,SBrkr,1128,0,1128,3,3,6,0,0,Attchd,1963,RFn,2,3,Y,192,20,MnPrv,WD,Normal,155000,11.951186847493476,2.0
RM,35.0,3675,None,Reg,Lvl,Inside,Edwards,TwnhsE,SFoyer,6,2005,2006,VinylSd,VinylSd,BrkFace,82,3,PConc,4,3,Gd,GLQ,547,Unf,0,547,4,Y,SBrkr,1072,0,1072,2,3,5,0,0,Basment,2005,Fin,2,3,Y,0,44,None,New,Partial,140000,11.849404844423074,2.0
RL,313.0,63887,None,IR3,Bnk,Corner,Edwards,1Fam,2Story,10,2008,2008,Stucco,Stucco,Stone,796,5,PConc,5,3,Gd,GLQ,5644,Unf,466,6110,5,Y,SBrkr,4692,950,5642,3,5,12,3,4,Attchd,2008,Fin,2,3,Y,214,292,None,New,Partial,160000,11.982935344196433,2.5
RL,75.0,7500,None,Reg,Lvl,Inside,NAmes,1Fam,1Story,5,1959,1994,BrkFace,BrkFace,None,0,3,CBlock,3,3,No,LwQ,340,Rec,0,1246,5,Y,SBrkr,1246,0,1246,3,4,6,0,0,Attchd,1959,RFn,1,3,Y,218,0,GdPrv,WD,Normal,154000,11.944714374881176,1.5
RL,65.0,10762,None,IR1,Lvl,CulDSac,Gilbert,1Fam,2Story,7,1999,1999,VinylSd,VinylSd,None,344,4,PConc,4,3,No,GLQ,694,Unf,284,978,5,Y,SBrkr,1005,978,1983,3,4,9,1,3,Attchd,1999,Fin,2,3,Y,0,0,None,WD,Normal,225000,12.323860125621126,2.5
RL,74.0,7500,None,IR1,Bnk,Inside,Crawfor,1Fam,2Story,6,1942,1950,Wd Sdng,Wd Sdng,None,0,3,CBlock,3,3,No,BLQ,547,Unf,224,771,2,Y,SBrkr,753,741,1494,3,4,7,2,4,Attchd,1942,Unf,1,3,P,0,0,None,WD,Normal,177500,12.086731521684555,1.0
RL,92.0,10120,None,Reg,Lvl,Inside,NoRidge,1Fam,2Story,8,1994,1994,VinylSd,VinylSd,BrkFace,391,4,PConc,4,3,No,GLQ,740,Unf,425,1165,5,Y,SBrkr,1203,1323,2526,4,4,8,1,3,Attchd,1994,RFn,3,3,Y,309,78,None,WD,Normal,290000,12.577639650232573,2.5
RL,73.0,8688,None,Reg,Lvl,Inside,Somerst,1Fam,1Story,7,2005,2005,VinylSd,VinylSd,BrkFace,228,4,PConc,4,3,Av,Unf,0,Unf,1616,1616,5,Y,SBrkr,1616,0,1616,3,4,7,0,0,Attchd,2005,RFn,3,3,Y,208,59,None,WD,Normal,232000,12.354496960983985,2.0
RM,32.0,3363,None,Reg,Lvl,Inside,Edwards,TwnhsE,2Story,7,2004,2004,VinylSd,VinylSd,Stone,117,4,PConc,4,3,No,Unf,0,Unf,976,976,5,Y,SBrkr,976,732,1708,3,4,7,0,0,Detchd,2004,Unf,2,3,Y,0,40,None,WD,Normal,130000,11.775297421715827,2.0
RL,108.0,13173,None,IR1,Lvl,Corner,NridgHt,1Fam,1Story,9,2006,2007,VinylSd,VinylSd,Stone,300,4,PConc,5,3,No,GLQ,1572,Unf,80,1652,5,Y,SBrkr,1652,0,1652,2,5,6,2,5,Attchd,2006,Fin,2,3,Y,404,102,None,WD,Normal,325000,12.691583538230217,2.0
RL,48.0,6955,None,IR1,Lvl,Inside,NridgHt,TwnhsE,1Story,7,2005,2006,VinylSd,VinylSd,Stone,94,4,PConc,4,3,No,Unf,0,Unf,1368,1368,5,Y,SBrkr,1368,0,1368,2,4,6,1,4,Attchd,2005,RFn,2,3,Y,132,35,None,New,Partial,202500,12.218500103788143,2.0
RL,60.0,8072,None,Reg,Lvl,Inside,CollgCr,1Fam,1Story,5,1994,1995,VinylSd,VinylSd,None,0,3,PConc,4,4,No,ALQ,746,Unf,244,990,5,Y,SBrkr,990,0,990,3,3,5,0,0,Detchd,2000,Unf,2,3,Y,0,64,None,WD,Normal,138000,11.835016210489899,1.0
RM,100.0,12000,None,Reg,Lvl,Inside,OldTown,1Fam,1Story,5,1948,2005,MetalSd,MetalSd,None,0,3,CBlock,3,3,No,GLQ,144,ALQ,172,924,5,Y,SBrkr,1122,0,1122,2,4,6,0,0,Attchd,1948,Unf,2,3,Y,0,36,GdWo,WD,Normal,147000,11.898194668458823,1.0
RL,66.5,7153,None,Reg,Lvl,Inside,SawyerW,1Fam,1Story,6,1991,1991,HdBoard,HdBoard,BrkFace,88,3,CBlock,4,3,No,GLQ,1200,Unf,78,1278,4,Y,SBrkr,1294,0,1294,3,4,6,0,0,Attchd,1991,RFn,2,3,Y,112,51,GdWo,WD,Normal,179200,12.09626335986454,2.0
RL,100.0,17500,None,Reg,Lvl,Inside,Crawfor,1Fam,1Story,7,1959,2002,BrkFace,HdBoard,None,0,4,PConc,4,3,Av,GLQ,1406,Unf,496,1902,3,Y,SBrkr,1902,0,1902,3,5,7,2,3,Attchd,1959,Fin,2,3,Y,0,207,None,WD,Normal,335000,12.721888795877375,2.0
RL,68.0,8814,None,Reg,Lvl,Inside,CollgCr,1Fam,1Story,7,2005,2007,VinylSd,VinylSd,BrkFace,80,4,PConc,4,3,No,GLQ,925,Unf,349,1274,5,Y,SBrkr,1274,0,1274,3,4,6,0,0,Attchd,2005,RFn,2,3,Y,264,98,None,New,Partial,203000,12.220966184120165,2.0
RL,91.0,9572,None,IR1,Lvl,Inside,NoRidge,1Fam,2Story,8,1990,1990,Wd Sdng,Wd Sdng,BrkFace,336,4,PConc,5,3,No,GLQ,482,Unf,971,1453,5,Y,SBrkr,1453,1357,2810,4,4,9,1,5,Attchd,1990,RFn,2,4,Y,500,0,None,WD,Normal,302000,12.618185607609803,2.5
RL,108.0,14774,None,IR1,Lvl,Corner,NoRidge,1Fam,2Story,9,1999,1999,VinylSd,VinylSd,BrkFace,165,4,PConc,4,3,No,Unf,0,Unf,1393,1393,5,Y,SBrkr,1422,1177,2599,4,4,10,1,3,BuiltIn,1999,Fin,3,3,Y,668,30,None,WD,Normal,333168,12.716405147731708,2.5
RL,60.0,8190,None,Reg,Lvl,Inside,Edwards,1Fam,1Story,4,1954,1954,Wd Sdng,Wd Sdng,None,0,3,CBlock,3,3,No,Rec,732,Unf,216,948,5,Y,SBrkr,948,0,948,3,3,5,1,3,Detchd,1956,Unf,1,3,Y,0,36,None,WD,Normal,119000,11.686887175419702,1.0
